id,country_long,name,primary_fuel,capacity_mw,commissioning_year,passage
11749,United States of America,Utility Plants Section,Coal,20.0,1963.5,The Utility Plants Section power plant in United States of America. It is a Coal facility with a capacity of 20 MW. It was commissioned in 1964. Located at latitude 65 and longitude -148.
11750,United States of America,Uwharrie Mountain Renewable,Waste,9.6,2014.0,The Uwharrie Mountain Renewable power plant in United States of America. It is a Waste facility with a capacity of 10 MW. It was commissioned in 2014. Located at latitude 35 and longitude -80.
11751,United States of America,V C Summer,Nuclear,1029.6,1984.0,The V C Summer power plant in United States of America. It is a Nuclear facility with a capacity of 1030 MW. It was commissioned in 1984. Located at latitude 34 and longitude -81.
11752,United States of America,V H Braunig,Gas,1138.0,1977.55711775044,The V H Braunig power plant in United States of America. It is a Gas facility with a capacity of 1138 MW. It was commissioned in 1978. Located at latitude 29 and longitude -98.
11753,United States of America,VA Sepulveda Ambulatory Care Center,Solar,3.5,2014.0,The VA Sepulveda Ambulatory Care Center power plant in United States of America. It is a Solar facility with a capacity of 4 MW. It was commissioned in 2014. Located at latitude 34 and longitude -118.
11754,United States of America,VEC Alburgh Array,Solar,1.0,2017.0,The VEC Alburgh Array power plant in United States of America. It is a Solar facility with a capacity of 1 MW. It was commissioned in 2017. Located at latitude 45 and longitude -73.
11755,United States of America,VEC Magee Hill Solar,Solar,1.3,2017.0,The VEC Magee Hill Solar power plant in United States of America. It is a Solar facility with a capacity of 1 MW. It was commissioned in 2017. Located at latitude 44 and longitude -73.
11756,United States of America,VESI Pomona,Storage,20.0,2017.0,The VESI Pomona power plant in United States of America. It is a Storage facility with a capacity of 20 MW. It was commissioned in 2017. Located at latitude 34 and longitude -118.
11757,United States of America,VMEA 1 Credit Gen,Oil,13.2,1992.878787878788,The VMEA 1 Credit Gen power plant in United States of America. It is a Oil facility with a capacity of 13 MW. It was commissioned in 1993. Located at latitude 39 and longitude -78.
11758,United States of America,VMEA Peaking Gen,Oil,6.4,1992.5,The VMEA Peaking Gen power plant in United States of America. It is a Oil facility with a capacity of 6 MW. It was commissioned in 1992. Located at latitude 39 and longitude -78.
11759,United States of America,VPPSA Project 10,Oil,47.2,2010.0,The VPPSA Project 10 power plant in United States of America. It is a Oil facility with a capacity of 47 MW. It was commissioned in 2010. Located at latitude 45 and longitude -73.
11760,United States of America,Vaca Dixon Battery Storage System,Storage,2.0,2013.0,The Vaca Dixon Battery Storage System power plant in United States of America. It is a Storage facility with a capacity of 2 MW. It was commissioned in 2013. Located at latitude 38 and longitude -122.
11761,United States of America,Vaca Dixon Solar Station,Solar,2.0,2010.0,The Vaca Dixon Solar Station power plant in United States of America. It is a Solar facility with a capacity of 2 MW. It was commissioned in 2010. Located at latitude 38 and longitude -122.
11762,United States of America,Vacaville,Solar,1.0,2007.0,The Vacaville power plant in United States of America. It is a Solar facility with a capacity of 1 MW. It was commissioned in 2007. Located at latitude 38 and longitude -122.
11763,United States of America,Vacaville Hospital,Solar,1.5,2020.0,The Vacaville Hospital power plant in United States of America. It is a Solar facility with a capacity of 2 MW. It was commissioned in 2020. Located at latitude 38 and longitude -122.
11764,United States of America,Valdez,Oil,8.6,1989.860465116279,The Valdez power plant in United States of America. It is a Oil facility with a capacity of 9 MW. It was commissioned in 1990. Located at latitude 61 and longitude -146.
11765,United States of America,Valdez Cogen,Oil,5.3,2000.0,The Valdez Cogen power plant in United States of America. It is a Oil facility with a capacity of 5 MW. It was commissioned in 2000. Located at latitude 61 and longitude -146.
11766,United States of America,Valdosta,Solar,1.0,2013.0,The Valdosta power plant in United States of America. It is a Solar facility with a capacity of 1 MW. It was commissioned in 2013. Located at latitude 31 and longitude -83.
11767,United States of America,Valdosta Prison,Solar,1.0,2017.0,The Valdosta Prison power plant in United States of America. It is a Solar facility with a capacity of 1 MW. It was commissioned in 2017. Located at latitude 31 and longitude -83.
11768,United States of America,Valdosta Water Treatment Plant,Oil,3.4,2000.5,The Valdosta Water Treatment Plant power plant in United States of America. It is a Oil facility with a capacity of 3 MW. It was commissioned in 2000. Located at latitude 31 and longitude -83.
11769,United States of America,Vale Air Solar Center  LLC,Solar,10.0,2016.0,The Vale Air Solar Center  LLC power plant in United States of America. It is a Solar facility with a capacity of 10 MW. It was commissioned in 2016. Located at latitude 44 and longitude -117.
11770,United States of America,Valencia,Gas,108.0,1997.5,The Valencia power plant in United States of America. It is a Gas facility with a capacity of 108 MW. It was commissioned in 1998. Located at latitude 31 and longitude -111.
11771,United States of America,Valencia 1 Solar CA,Solar,3.0,2017.0,The Valencia 1 Solar CA power plant in United States of America. It is a Solar facility with a capacity of 3 MW. It was commissioned in 2017. Located at latitude 33 and longitude -116.
11772,United States of America,Valencia Energy Facility,Gas,159.5,2008.0,The Valencia Energy Facility power plant in United States of America. It is a Gas facility with a capacity of 160 MW. It was commissioned in 2008. Located at latitude 35 and longitude -107.
11773,United States of America,Valencia Solar,Solar,10.0,2013.0,The Valencia Solar power plant in United States of America. It is a Solar facility with a capacity of 10 MW. It was commissioned in 2013. Located at latitude 32 and longitude -111.
11774,United States of America,Valenite,Oil,2.9,2003.0,The Valenite power plant in United States of America. It is a Oil facility with a capacity of 3 MW. It was commissioned in 2003. Located at latitude 35 and longitude -83.
11775,United States of America,Valentine Solar  LLC,Solar,111.2,2019.0,The Valentine Solar  LLC power plant in United States of America. It is a Solar facility with a capacity of 111 MW. It was commissioned in 2019. Located at latitude 35 and longitude -118.
11776,United States of America,Valentine Wind  LLC,Wind,1.9,2014.0,The Valentine Wind  LLC power plant in United States of America. It is a Wind facility with a capacity of 2 MW. It was commissioned in 2014. Located at latitude 43 and longitude -101.
11777,United States of America,Valero Refinery Cogeneration Unit 1,Gas,51.0,2002.0,The Valero Refinery Cogeneration Unit 1 power plant in United States of America. It is a Gas facility with a capacity of 51 MW. It was commissioned in 2002. Located at latitude 38 and longitude -122.
11778,United States of America,Valero Refinery Corpus Christi West,Petcoke,69.2,1983.0,The Valero Refinery Corpus Christi West power plant in United States of America. It is a Petcoke facility with a capacity of 69 MW. It was commissioned in 1983. Located at latitude 28 and longitude -97.
11779,United States of America,Valero Wilmington Cogeneration Plant,Gas,33.5,2017.0,The Valero Wilmington Cogeneration Plant power plant in United States of America. It is a Gas facility with a capacity of 34 MW. It was commissioned in 2017. Located at latitude 34 and longitude -118.
11780,United States of America,Valfilm Wind Project,Wind,3.0,2018.0,The Valfilm Wind Project power plant in United States of America. It is a Wind facility with a capacity of 3 MW. It was commissioned in 2018. Located at latitude 41 and longitude -84.
11781,United States of America,Vallecito Hydroelectric,Hydro,5.8,1989.0,The Vallecito Hydroelectric power plant in United States of America. It is a Hydro facility with a capacity of 6 MW. It was commissioned in 1989. Located at latitude 37 and longitude -108.
11782,United States of America,Valley (CA),Gas,690.5,2002.824764663288,The Valley (CA) power plant in United States of America. It is a Gas facility with a capacity of 690 MW. It was commissioned in 2003. Located at latitude 34 and longitude -118.
11783,United States of America,Valley (WI),Gas,274.7,1968.50491445213,The Valley (WI) power plant in United States of America. It is a Gas facility with a capacity of 275 MW. It was commissioned in 1969. Located at latitude 43 and longitude -88.
11784,United States of America,Valley Center,Solar,3.0,2017.0,The Valley Center power plant in United States of America. It is a Solar facility with a capacity of 3 MW. It was commissioned in 2017. Located at latitude 33 and longitude -117.
11785,United States of America,Valley Center 1,Solar,2.5,2014.0,The Valley Center 1 power plant in United States of America. It is a Solar facility with a capacity of 2 MW. It was commissioned in 2014. Located at latitude 33 and longitude -117.
11786,United States of America,Valley Center 2,Solar,5.0,2014.0,The Valley Center 2 power plant in United States of America. It is a Solar facility with a capacity of 5 MW. It was commissioned in 2014. Located at latitude 33 and longitude -117.
11787,United States of America,Valley Creek Solar,Solar,2.2,2018.0,The Valley Creek Solar power plant in United States of America. It is a Solar facility with a capacity of 2 MW. It was commissioned in 2018. Located at latitude 45 and longitude -123.
11788,United States of America,Valley Falls Hydroelectric Facility,Hydro,2.5,1985.0,The Valley Falls Hydroelectric Facility power plant in United States of America. It is a Hydro facility with a capacity of 2 MW. It was commissioned in 1985. Located at latitude 43 and longitude -74.
